#==========================================================
# Calorimeter DMAP version 0.9, 31-March-2020 
# Authors: S.Miscetti, D.Pasciuto
#===========================================================
#Calpoi-Disk-PhiD-Crate-Board-Sensor-Chan-IXnum-IYnum-CryId
#===========================================================
 357    0    1     1     1     1     15    12     9   261 
 358    0    1     0     2     0     18    13     1   455 
 359    0    1     0     2     1      1    13     1   455 
 360    0    1     1     0     0     13    13    10   534 
 361    0    1     1     0     1      6    13    10   534 
 362    0    1     2     2     0     17    13    11   533 
 363    0    1     2     2     1      2    13    11   533 
 364    0    1     2     2     0     14    13    12   532 
 365    0    1     2     2     1      5    13    12   532 
 366    0    1     2     2     0     13    13    13   531 
 367    0    1     2     2     1      6    13    13   531 
 368    0    1     2     1     0     15    13    14   530 
 369    0    1     2     1     1      4    13    14   530 
 370    0    1     2     1     0     14    13    15   598 
 371    0    1     2     1     1      5    13    15   598 
 372    0    1     2     0     0     19    13    16   597 
 373    0    1     2     0     1      0    13    16   597 
 374    0    1     2     0     0     15    13    17   439 
 375    0    1     2     0     1      4    13    17   439 
 376    0    1     2     0     0     14    13    18   526 
 377    0    1     2     0     1      5    13    18   526 
 378    0    1     3     3     0     11    13    19   437 
 379    0    1     3     3     1      8    13    19   437 
 380    0    1     0     2     0     12    13     2   364 
 381    0    1     0     2     1      7    13     2   364 
 382    0    1     3     3     0     17    13    20   594 
 383    0    1     3     3     1      2    13    20   594 
 384    0    1     3     3     0     15    13    21   593 
 385    0    1     3     3     1      4    13    21   593 
 386    0    1     3     3     0      8    13    22   522 
 387    0    1     3     3     1     11    13    22   522 
 388    0    1     3     2     0     17    13    23   521 
 389    0    1     3     2     1      2    13    23   521 
 390    0    1     3     2     0     14    13    24   520 
 391    0    1     3     2     1      5    13    24   520 
 392    0    1     3     1     0     19    13    25   519 
 393    0    1     3     1     1      0    13    25   519 
 394    0    1     3     1     0     16    13    26   518 
 395    0    1     3     1     1      3    13    26   518 
 396    0    1     3     0     0      4    13    27   335 
 397    0    1     3     0     1     15    13    27   335 
 398    0    1     4     3     0      5    13    28   156 
 399    0    1     4     3     1     14    13    28   156 
 400    0    1     4     2     0      4    13    29     4 
 401    0    1     4     2     1     15    13    29     4 
 402    0    1     0     3     0      9    13     3   272 
 403    0    1     0     3     1     10    13     3   272 
 404    0    0     4     0     0      6    13    30    21 
 405    0    0     4     0     1     13    13    30    21 
 406    0    1     4     0     0      4    13    31    67 
 407    0    1     4     0     1     15    13    31    67 
 408    0    1     4     0     0      2    13    32   146 
 409    0    1     4     0     1     17    13    32   146 
 410    0    1     4     0     0     11    13    33   232 
 411    0    1     4     0     1      8    13    33   232 
 412    0    1     4     1     0     17    13    34   324 
 413    0    1     4     1     1      2    13    34   324 
 414    0    1     4     1     0     16    13    35   421 
 415    0    1     4     1     1      3    13    35   421 
 416    0    1     0     3     0      5    13     4   186 
 417    0    1     0     3     1     14    13     4   186 
 418    0    1     0     3     0      2    13     5   105 
 419    0    1     0     3     1     17    13     5   105 
 420    0    0     0     3     0      0    13     6    45 
 421    0    0     0     3     1     19    13     6    45 
 422    0    1     0     0     0      1    13     7     9 
 423    0    1     0     0     1     18    13     7     9 
 424    0    1     1     3     0      3    13     8   176 
 425    0    1     1     3     1     16    13     8   176 
 426    0    1     1     1     0      5    13     9   353 
 427    0    1     1     1     1     14    13     9   353 
 428    0    1     1     0     0     14    14    10   603 
 429    0    1     1     0     1      5    14    10   603 
 430    0    1     2     2     0     18    14    11   602 
 431    0    1     2     2     1      1    14    11   602 
 432    0    1     2     2     0     15    14    12   601 
 433    0    1     2     2     1      4    14    12   601 
 434    0    1     2     1     0     18    14    13   600 
 435    0    1     2     1     1      1    14    13   600 
 436    0    1     2     1     0     16    14    14   599 
 437    0    1     2     1     1      3    14    14   599 
 438    0    1     2     0     0     16    14    17   527 
 439    0    1     2     0     1      3    14    17   527 
 440    0    1     3     3     0     18    14    19   525 
 441    0    1     3     3     1      1    14    19   525 
 442    0    1     0     2     0     13    14     2   363 
 443    0    1     0     2     1      6    14     2   363 
 444    0    1     3     3     0     12    14    22   592 
 445    0    1     3     3     1      7    14    22   592 
 446    0    1     3     2     0     18    14    23   591 
 447    0    1     3     2     1      1    14    23   591 
 448    0    1     3     2     0     15    14    24   590 
 449    0    1     3     2     1      4    14    24   590 
 450    0    1     3     2     0     12    14    25   589 
 451    0    1     3     2     1      7    14    25   589 
 452    0    1     3     1     0     17    14    26   588 
 453    0    1     3     1     1      2    14    26   588 
 454    0    1     3     1     0      8    14    27   429 
 455    0    1     3     1     1     11    14    27   429 
 456    0    1     3     0     0      0    14    28   242 
 457    0    1     3     0     1     19    14    28   242 
 458    0    1     4     2     0      5    14    29     5 
 459    0    1     4     2     1     14    14    29     5 
 460    0    1     0     2     0      9    14     3   271 
 461    0    1     0     2     1     10    14     3   271 
 462    0    0     4     0     0      1    14    30    22 
 463    0    0     4     0     1     18    14    30    22 
 464    0    1     4     0     0      5    14    31    68 
 465    0    1     4     0     1     14    14    31    68 
 466    0    1     4     0     0      3    14    32   147 
 467    0    1     4     0     1     16    14    32   147 
 468    0    1     4     1     0      8    14    33   233 
 469    0    1     4     1     1     11    14    33   233 
 470    0    1     4     1     0     18    14    34   325 
 471    0    1     4     1     1      1    14    34   325 
 472    0    1     0     3     0      6    14     4   185 
 473    0    1     0     3     1     13    14     4   185 
 474    0    1     0     3     0      3    14     5   104 
 475    0    1     0     3     1     16    14     5   104 
 476    0    1     0     3     0      4    14     6    44 
 477    0    1     0     3     1     15    14     6    44 
 478    0    1     0     0     0      2    14     7     8 
 479    0    1     0     0     1     17    14     7     8 
 480    0    1     1     1     0      6    14     8   262 
 481    0    1     1     1     1     13    14     8   262 
 482    0    1     1     0     0     11    14     9   447 
 483    0    1     1     0     1      8    14     9   447 
 484    0    1     1     0     0     15    15    10   651 
 485    0    1     1     0     1      4    15    10   651 
 486    0    1     2     2     0     19    15    11   650 
 487    0    1     2     2     1      0    15    11   650 
 488    0    1     2     2     0     16    15    12   649 
 489    0    1     2     2     1      3    15    12   649 
 490    0    1     2     1     0     19    15    13   648 
 491    0    1     2     1     1      0    15    13   648 
 492    0    1     2     1     0     17    15    14   647 
 493    0    1     2     1     1      2    15    14   647 
 494    0    1     2     0     0     17    15    17   596 
 495    0    1     2     0     1      2    15    17   596 
 496    0    1     3     3     0     19    15    19   595 
 497    0    1     3     3     1      0    15    19   595 
 498    0    1     0     2     0     14    15     2   362 
 499    0    1     0     2     1      5    15     2   362 
 500    0    1     3     3     0     13    15    22   646 
 501    0    1     3     3     1      6    15    22   646 
 502    0    1     3     2     0     19    15    23   645 
 503    0    1     3     2     1      0    15    23   645 
 504    0    1     3     2     0     16    15    24   644 
 505    0    1     3     2     1      3    15    24   644 
 506    0    1     3     2     0     13    15    25   643 
 507    0    1     3     2     1      6    15    25   643 
 508    0    1     3     1     0     18    15    26   642 
 509    0    1     3     1     1      1    15    26   642 
 510    0    1     3     1     0      9    15    27   517 
 511    0    1     3     1     1     10    15    27   517 
 512    0    1     3     0     0      1    15    28   334 
 513    0    1     3     0     1     18    15    28   334 
 514    0    1     4     2     0      6    15    29    29 
 515    0    1     4     2     1     13    15    29    29 
 516    0    1     0     2     0     10    15     3   270 
 517    0    1     0     2     1      9    15     3   270 
 518    0    1     4     0     0      6    15    30    23 
 519    0    1     4     0     1     13    15    30    23 
 520    0    1     4     1     0      2    15    31    69 
 521    0    1     4     1     1     17    15    31    69 
 522    0    1     4     1     0      0    15    32   148 
 523    0    1     4     1     1     19    15    32   148 
 524    0    1     4     1     0      9    15    33   234 
 525    0    1     4     1     1     10    15    33   234 
 526    0    1     4     1     0     19    15    34   326 
 527    0    1     4     1     1      0    15    34   326 
 528    0    1     0     2     0      6    15     4   184 
 529    0    1     0     2     1     13    15     4   184 
 530    0    1     0     2     0      3    15     5   103 
 531    0    1     0     2     1     16    15     5   103 
 532    0    1     0     3     0      0    15     6    43 
 533    0    1     0     3     1     19    15     6    43 
 534    0    1     0     0     0      3    15     7    37 
 535    0    1     0     0     1     16    15     7    37 
 536    0    1     1     1     0      7    15     8   354 
 537    0    1     1     1     1     12    15     8   354 
 538    0    1     1     0     0     16    15     9   535 
 539    0    1     1     0     1      3    15     9   535 
 540    0    1     0     0     0     17    16     2   361 
 541    0    1     0     0     1      2    16     2   361 
 542    0    1     3     1     0     14    16    27   587 
 543    0    1     3     1     1      5    16    27   587 
 544    0    1     3     0     0     11    16    28   428 
 545    0    1     3     0     1      8    16    28   428 
 546    0    1     4     3     0      0    16    29    75 
 547    0    1     4     3     1     19    16    29    75 
 548    0    1     0     2     0     11    16     3   269 
 549    0    1     0     2     1      8    16     3   269 
 550    0    1     4     0     0      7    16    30    24 
 551    0    1     4     0     1     12    16    30    24 
 552    0    1     4     1     0      3    16    31    70 
 553    0    1     4     1     1     16    16    31    70 
 554    0    1     4     1     0      1    16    32   149 
 555    0    1     4     1     1     18    16    32   149 
 556    0    1     4     1     0     10    16    33   235 
 557    0    1     4     1     1      9    16    33   235 
 558    0    1     4     2     0     12    16    34   327 
 559    0    1     4     2     1      7    16    34   327 
 560    0    1     0     2     0      7    16     4   183 
 561    0    1     0     2     1     12    16     4   183 
 562    0    1     0     2     0      4    16     5   102 
 563    0    1     0     2     1     15    16     5   102 
 564    0    1     0     3     0      1    16     6    42 
 565    0    1     0     3     1     18    16     6    42 
 566    0    1     1     3     0      4    16     7    97 
 567    0    1     1     3     1     15    16     7    97 
 568    0    1     1     1     0      8    16     8   448 
 569    0    1     1     1     1     11    16     8   448 
 570    0    1     1     0     0     17    16     9   604 
 571    0    1     1     0     1      2    16     9   604 
 572    0    1     0     0     0     18    17     2   360 
 573    0    1     0     0     1      1    17     2   360 
 574    0    1     3     1     0     15    17    27   641 
 575    0    1     3     1     1      4    17    27   641 
 576    0    1     3     0     0     19    17    28   516 
 577    0    1     3     0     1      0    17    28   516 
 578    0    1     4     3     0      1    17    29   155 
 579    0    1     4     3     1     18    17    29   155 
 580    0    1     0     0     0     13    17     3   268 
 581    0    1     0     0     1      6    17     3   268 
 582    0    1     4     1     0      5    17    30    25 
 583    0    1     4     1     1     14    17    30    25 
 584    0    1     4     1     0      4    17    31    71 
 585    0    1     4     1     1     15    17    31    71 
 586    0    1     4     1     0     11    17    32   150 
